,GEO.id_x,GEO.id2,GEO.display-label_x,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,zip,HD01,HD02,SUBHD0301,SUBHD0302,SUBHD0303,SUBHD0401,SUBHD0402,city,state,latitude,longitude,timezone,dst,GEO.id_y,GEO.display-label_y,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,PAYQTR1,PAYANN
85,0400000US25,25,Massachusetts,8710000US2502149,2502149,Massachusetts - ZCTA 02149,02149,41550,16662,3.67,0.24,3.43,12127.9,4863.4,Everett,MA,42.409916,-71.0522,-5,1,8610000US02149,"ZIP 02149 (Everett, MA)",00,Total for all sectors,2012,703,10763.0,132658,527538
86,0400000US25,25,Massachusetts,8710000US2502150,2502150,Massachusetts - ZCTA 02150,02150,35124,12596,2.45,0.25,2.21,15907.3,5704.6,Chelsea,MA,42.396382,-71.03352,-5,1,8610000US02150,"ZIP 02150 (Chelsea, MA)",00,Total for all sectors,2012,658,12241.0,110132,473156
87,0400000US25,25,Massachusetts,8710000US2502151,2502151,Massachusetts - ZCTA 02151,02151,51808,22125,7.14,1.27,5.87,8833.3,3772.3,Revere,MA,42.416247,-71.00525,-5,1,8610000US02151,"ZIP 02151 (Revere, MA)",00,Total for all sectors,2012,703,6862.0,47166,197854
88,0400000US25,25,Massachusetts,8710000US2502152,2502152,Massachusetts - ZCTA 02152,02152,17497,8320,3.16,1.19,1.97,8871.2,4218.4,Winthrop,MA,42.373047,-70.97803,-5,1,8610000US02152,"ZIP 02152 (Winthrop, MA)",00,Total for all sectors,2012,253,1559.0,9936,45003
89,0400000US25,25,Massachusetts,8710000US2502155,2502155,Massachusetts - ZCTA 02155,02155,57964,24032,8.76,0.56,8.20,7071.6,2931.9,Medford,MA,42.419846,-71.10942,-5,1,8610000US02155,"ZIP 02155 (Medford, MA)",00,Total for all sectors,2012,1123,17296.0,210026,830557
90,0400000US25,25,Massachusetts,8710000US2502163,2502163,Massachusetts - ZCTA 02163,02163,2582,712,0.11,0.01,0.10,26048.5,7183.0,Boston,MA,42.367946,-71.12056,-5,1,8610000US02163,"ZIP 02163 (Boston, MA)",00,Total for all sectors,2012,29,324.0,2782,12293
91,0400000US25,25,Massachusetts,8710000US2502169,2502169,Massachusetts - ZCTA 02169,02169,55055,26481,10.44,1.47,8.97,6136.7,2951.7,Quincy,MA,42.250739,-70.99593,-5,1,8610000US02169,"ZIP 02169 (Quincy, MA)",00,Total for all sectors,2012,1494,28709.0,373649,1487911
92,0400000US25,25,Massachusetts,8710000US2502170,2502170,Massachusetts - ZCTA 02170,02170,19505,8041,2.15,0.07,2.08,9364.3,3860.5,Quincy,MA,42.267049,-71.01834,-5,1,8610000US02170,"ZIP 02170 (Quincy, MA)",00,Total for all sectors,2012,237,16481.0,63638,268433
93,0400000US25,25,Massachusetts,8710000US2502171,2502171,Massachusetts - ZCTA 02171,02171,17711,8316,4.36,1.91,2.45,7214.9,3387.7,Quincy,MA,42.284498,-71.02316,-5,1,8610000US02171,"ZIP 02171 (Quincy, MA)",00,Total for all sectors,2012,364,10891.0,240519,786104
94,0400000US25,25,Massachusetts,8710000US2502176,2502176,Massachusetts - ZCTA 02176,02176,26983,11751,4.76,0.08,4.68,5767.2,2511.6,Melrose,MA,42.459045,-71.06233,-5,1,8610000US02176,"ZIP 02176 (Melrose, MA)",00,Total for all sectors,2012,484,5342.0,51121,218831
95,0400000US25,25,Massachusetts,8710000US2502180,2502180,Massachusetts - ZCTA 02180,02180,21437,9458,6.65,0.63,6.02,3561.5,1571.3,Stoneham,MA,42.480145,-71.09835,-5,1,8610000US02180,"ZIP 02180 (Stoneham, MA)",00,Total for all sectors,2012,607,7090.0,65478,281318
96,0400000US25,25,Massachusetts,8710000US2502184,2502184,Massachusetts - ZCTA 02184,02184,35744,14302,14.56,0.81,13.75,2599.8,1040.2,Braintree,MA,42.209555,-70.99968,-5,1,8610000US02184,"ZIP 02184 (Braintree, MA)",00,Total for all sectors,2012,1479,28449.0,346815,1385806
97,0400000US25,25,Massachusetts,8710000US2502186,2502186,Massachusetts - ZCTA 02186,02186,27003,9700,13.31,0.30,13.01,2075.5,745.5,Milton,MA,42.253074,-71.07496,-5,1,8610000US02186,"ZIP 02186 (Milton, MA)",00,Total for all sectors,2012,410,4517.0,38065,167396
98,0400000US25,25,Massachusetts,8710000US2502188,2502188,Massachusetts - ZCTA 02188,02188,14608,6521,3.87,0.15,3.72,3927.8,1753.4,Weymouth,MA,42.212866,-70.95872,-5,1,8610000US02188,"ZIP 02188 (Weymouth, MA)",00,Total for all sectors,2012,299,3343.0,24696,104948
99,0400000US25,25,Massachusetts,8710000US2502189,2502189,Massachusetts - ZCTA 02189,02189,14559,6292,4.18,0.36,3.82,3806.7,1645.2,Weymouth,MA,42.2112,-70.93111,-5,1,8610000US02189,"ZIP 02189 (East Weymouth, MA)",00,Total for all sectors,2012,405,5488.0,77046,321506
100,0400000US25,25,Massachusetts,8710000US2502190,2502190,Massachusetts - ZCTA 02190,02190,16119,6904,7.65,0.53,7.12,2264.4,969.9,Weymouth,MA,42.1711,-70.94597,-5,1,8610000US02190,"ZIP 02190 (South Weymouth, MA)",00,Total for all sectors,2012,364,7131.0,87797,382358
101,0400000US25,25,Massachusetts,8710000US2502191,2502191,Massachusetts - ZCTA 02191,02191,8457,3763,3.07,1.05,2.02,4178.2,1859.1,Weymouth,MA,42.242749,-70.94434,-5,1,8610000US02191,"ZIP 02191 (North Weymouth, MA)",00,Total for all sectors,2012,123,1003.0,6974,29557
102,0400000US25,25,Massachusetts,8710000US2502199,2502199,Massachusetts - ZCTA 02199,02199,1146,927,0.06,0.00,0.06,19926.9,16118.9,Boston,MA,42.34713,-71.08234,-5,1,8610000US02199,"ZIP 02199 (Boston, MA)",00,Total for all sectors,2012,258,20658.0,706781,2230111
103,0400000US25,25,Massachusetts,8710000US2502203,2502203,Massachusetts - ZCTA 02203,02203,0,0,0.03,0.00,0.03,0.0,0.0,Boston,MA,42.361485,-71.060364,-5,1,8610000US02203,"ZIP 02203 (Boston, MA)",00,Total for all sectors,2012,9,50.0,511,1917
104,0400000US25,25,Massachusetts,8710000US2502210,2502210,Massachusetts - ZCTA 02210,02210,2090,1358,1.47,0.54,0.93,2255.8,1465.7,Boston,MA,42.347974,-71.04463,-5,1,8610000US02210,"ZIP 02210 (Boston, MA)",00,Total for all sectors,2012,830,29459.0,693498,2823057
105,0400000US25,25,Massachusetts,8710000US2502215,2502215,Massachusetts - ZCTA 02215,02215,26125,9324,0.87,0.11,0.76,34190.0,12202.4,Boston,MA,42.346997,-71.10215,-5,1,8610000US02215,"ZIP 02215 (Boston, MA)",00,Total for all sectors,2012,579,52247.0,710259,2997727
106,0400000US25,25,Massachusetts,8710000US2502301,2502301,Massachusetts - ZCTA 02301,02301,61025,23673,12.60,0.17,12.43,4907.8,1903.8,Brockton,MA,42.0794,-71.03441,-5,1,8610000US02301,"ZIP 02301 (Brockton, MA)",00,Total for all sectors,2012,1324,24008.0,233013,963906
107,0400000US25,25,Massachusetts,8710000US2502302,2502302,Massachusetts - ZCTA 02302,02302,32741,11857,8.92,0.03,8.89,3682.8,1333.7,Brockton,MA,42.08715,-71.00222,-5,1,8610000US02302,"ZIP 02302 (Brockton, MA)",00,Total for all sectors,2012,358,6316.0,69059,289967
108,0400000US25,25,Massachusetts,8710000US2502322,2502322,Massachusetts - ZCTA 02322,02322,4356,1769,4.54,0.25,4.29,1015.3,412.3,Avon,MA,42.121932,-71.04522,-5,1,8610000US02322,"ZIP 02322 (Avon, MA)",00,Total for all sectors,2012,229,4700.0,57616,243757
109,0400000US25,25,Massachusetts,8710000US2502339,2502339,Massachusetts - ZCTA 02339,02339,13879,4852,15.69,0.08,15.61,889.2,310.8,Hanover,MA,42.12867,-70.85913,-5,1,8610000US02339,"ZIP 02339 (Hanover, MA)",00,Total for all sectors,2012,615,7017.0,57631,245558
110,0400000US25,25,Massachusetts,8710000US2502343,2502343,Massachusetts - ZCTA 02343,02343,10745,4261,7.11,0.11,7.01,1533.6,608.1,Holbrook,MA,42.148351,-71.01037,-5,1,8610000US02343,"ZIP 02343 (Holbrook, MA)",00,Total for all sectors,2012,247,2376.0,22613,105842
111,0400000US25,25,Massachusetts,8710000US2502351,2502351,Massachusetts - ZCTA 02351,02351,16029,6399,9.89,0.24,9.66,1660.1,662.7,Abington,MA,42.119534,-70.94787,-5,1,8610000US02351,"ZIP 02351 (Abington, MA)",00,Total for all sectors,2012,322,3738.0,28589,126808
112,0400000US25,25,Massachusetts,8710000US2502368,2502368,Massachusetts - ZCTA 02368,02368,32158,12021,10.66,0.59,10.08,3191.6,1193.0,Randolph,MA,42.173417,-71.04912,-5,1,8610000US02368,"ZIP 02368 (Randolph, MA)",00,Total for all sectors,2012,583,7909.0,74477,319818
113,0400000US25,25,Massachusetts,8710000US2502370,2502370,Massachusetts - ZCTA 02370,02370,17489,7051,10.39,0.08,10.31,1696.2,683.8,Rockland,MA,42.129513,-70.91189,-5,1,8610000US02370,"ZIP 02370 (Rockland, MA)",00,Total for all sectors,2012,465,6623.0,90116,431715
114,0400000US25,25,Massachusetts,8710000US2502382,2502382,Massachusetts - ZCTA 02382,02382,14489,5522,6.96,0.02,6.94,2087.8,795.7,Whitman,MA,42.08235,-70.93734,-5,1,8610000US02382,"ZIP 02382 (Whitman, MA)",00,Total for all sectors,2012,227,2241.0,15867,73535
115,0400000US25,25,Massachusetts,8710000US2502420,2502420,Massachusetts - ZCTA 02420,02420,14052,5251,6.63,0.05,6.58,2134.3,797.5,Lexington,MA,42.452895,-71.21619,-5,1,8610000US02420,"ZIP 02420 (Lexington, MA)",00,Total for all sectors,2012,492,4647.0,63672,249713
116,0400000US25,25,Massachusetts,8710000US2502421,2502421,Massachusetts - ZCTA 02421,02421,17342,6768,10.01,0.16,9.85,1760.6,687.1,Lexington,MA,42.439295,-71.23553,-5,1,8610000US02421,"ZIP 02421 (Lexington, MA)",00,Total for all sectors,2012,562,12321.0,386816,1406798
117,0400000US25,25,Massachusetts,8710000US2502445,2502445,Massachusetts - ZCTA 02445,02445,20679,8974,2.65,0.05,2.60,7945.4,3448.0,Brookline,MA,42.324397,-71.13933,-5,1,8610000US02445,"ZIP 02445 (Brookline, MA)",00,Total for all sectors,2012,479,5148.0,57458,255028
118,0400000US25,25,Massachusetts,8710000US2502446,2502446,Massachusetts - ZCTA 02446,02446,29311,14229,1.29,0.00,1.29,22772.3,11054.8,Brookline,MA,42.344747,-71.12141,-5,1,8610000US02446,"ZIP 02446 (Brookline, MA)",00,Total for all sectors,2012,723,7090.0,59807,253544
119,0400000US25,25,Massachusetts,8710000US2502451,2502451,Massachusetts - ZCTA 02451,02451,17426,7898,6.23,0.71,5.52,3155.4,1430.1,Waltham,MA,42.393029,-71.24771,-5,1,8610000US02451,"ZIP 02451 (Waltham, MA)",00,Total for all sectors,2012,1274,41089.0,945596,3689142
120,0400000US25,25,Massachusetts,8710000US2502452,2502452,Massachusetts - ZCTA 02452,02452,14238,5033,3.73,0.03,3.70,3849.1,1360.6,Waltham,MA,42.392496,-71.22153,-5,1,8610000US02452,"ZIP 02452 (Waltham, MA)",00,Total for all sectors,2012,412,7000.0,72311,310022
121,0400000US25,25,Massachusetts,8710000US2502453,2502453,Massachusetts - ZCTA 02453,02453,28968,11995,3.78,0.28,3.50,8279.5,3428.4,Waltham,MA,42.370446,-71.23563,-5,1,8610000US02453,"ZIP 02453 (Waltham, MA)",00,Total for all sectors,2012,788,16706.0,264791,1026533
122,0400000US25,25,Massachusetts,8710000US2502457,2502457,Massachusetts - ZCTA 02457,02457,1432,90,0.16,0.00,0.16,8975.1,564.1,Babson Park,MA,42.180048,-71.08923,-5,1,8610000US02457,"ZIP 02457 (Babson Park, MA)",00,Total for all sectors,2012,18,,D,D
123,0400000US25,25,Massachusetts,8710000US2502458,2502458,Massachusetts - ZCTA 02458,02458,12131,5341,2.04,0.04,2.00,6058.7,2667.5,Newton,MA,42.354727,-71.18809,-5,1,8610000US02458,"ZIP 02458 (Newton, MA)",00,Total for all sectors,2012,506,10767.0,120760,626221
124,0400000US25,25,Massachusetts,8710000US2502459,2502459,Massachusetts - ZCTA 02459,02459,19095,6763,5.09,0.08,5.00,3815.3,1351.3,Newton Center,MA,42.321197,-71.193,-5,1,8610000US02459,"ZIP 02459 (Newton Center, MA)",00,Total for all sectors,2012,699,10167.0,142218,610815
125,0400000US25,25,Massachusetts,8710000US2502460,2502460,Massachusetts - ZCTA 02460,02460,8742,3774,1.35,0.01,1.34,6504.5,2808.0,Newtonville,MA,42.352996,-71.20907,-5,1,8610000US02460,"ZIP 02460 (Newtonville, MA)",00,Total for all sectors,2012,270,2066.0,21172,86663
126,0400000US25,25,Massachusetts,8710000US2502461,2502461,Massachusetts - ZCTA 02461,02461,7059,2771,1.47,0.01,1.45,4852.9,1905.0,Newton Highlands,MA,42.31883,-71.20822,-5,1,8610000US02461,"ZIP 02461 (Newton Highlands, MA)",00,Total for all sectors,2012,258,2335.0,32772,143588
127,0400000US25,25,Massachusetts,8710000US2502462,2502462,Massachusetts - ZCTA 02462,02462,1554,668,0.56,0.03,0.53,2939.3,1263.5,Newton Lower Falls,MA,42.331646,-71.25761,-5,1,8610000US02462,"ZIP 02462 (Newton Lower Falls, MA)",00,Total for all sectors,2012,131,5369.0,107803,429028
128,0400000US25,25,Massachusetts,8710000US2502464,2502464,Massachusetts - ZCTA 02464,02464,2953,1287,0.58,0.01,0.56,5227.2,2278.2,Newton Upper Falls,MA,42.311997,-71.22046,-5,1,8610000US02464,"ZIP 02464 (Newton Upper Falls, MA)",00,Total for all sectors,2012,268,4944.0,78741,319133
129,0400000US25,25,Massachusetts,8710000US2502465,2502465,Massachusetts - ZCTA 02465,02465,11710,4520,2.24,0.00,2.24,5220.8,2015.2,West Newton,MA,42.351046,-71.22677,-5,1,8610000US02465,"ZIP 02465 (West Newton, MA)",00,Total for all sectors,2012,296,2579.0,26096,116343
130,0400000US25,25,Massachusetts,8710000US2502466,2502466,Massachusetts - ZCTA 02466,02466,8096,3090,1.87,0.08,1.79,4520.8,1725.5,Auburndale,MA,42.345833,-71.24735,-5,1,8610000US02466,"ZIP 02466 (Auburndale, MA)",00,Total for all sectors,2012,290,5346.0,90577,383252
131,0400000US25,25,Massachusetts,8710000US2502467,2502467,Massachusetts - ZCTA 02467,02467,22491,7000,4.93,0.05,4.87,4616.3,1436.8,Chestnut Hill,MA,42.321997,-71.17314,-5,1,8610000US02467,"ZIP 02467 (Chestnut Hill, MA)",00,Total for all sectors,2012,468,6183.0,59059,267360
132,0400000US25,25,Massachusetts,8710000US2502468,2502468,Massachusetts - ZCTA 02468,02468,5273,1930,1.50,0.02,1.48,3562.7,1304.0,Waban,MA,42.325247,-71.2319,-5,1,8610000US02468,"ZIP 02468 (Waban, MA)",00,Total for all sectors,2012,96,492.0,4986,22137
133,0400000US25,25,Massachusetts,8710000US2502472,2502472,Massachusetts - ZCTA 02472,02472,32014,15622,4.15,0.12,4.03,7941.7,3875.3,Watertown,MA,42.371296,-71.18196,-5,1,8610000US02472,"ZIP 02472 (Watertown, MA)",00,Total for all sectors,2012,1003,20554.0,346920,1351211
134,0400000US25,25,Massachusetts,8710000US2502474,2502474,Massachusetts - ZCTA 02474,02474,26312,12317,3.33,0.27,3.05,8619.9,4035.1,Arlington,MA,42.419496,-71.15635,-5,1,8610000US02474,"ZIP 02474 (Arlington, MA)",00,Total for all sectors,2012,458,3132.0,25470,110481
135,0400000US25,25,Massachusetts,8710000US2502476,2502476,Massachusetts - ZCTA 02476,02476,16532,7657,2.17,0.07,2.09,7896.8,3657.5,Arlington,MA,42.416745,-71.17761,-5,1,8610000US02476,"ZIP 02476 (Arlington, MA)",00,Total for all sectors,2012,414,3544.0,34985,146562
136,0400000US25,25,Massachusetts,8710000US2502478,2502478,Massachusetts - ZCTA 02478,02478,24664,10158,4.72,0.07,4.65,5307.8,2186.0,Belmont,MA,42.391546,-71.17471,-5,1,8610000US02478,"ZIP 02478 (Belmont, MA)",00,Total for all sectors,2012,559,6080.0,61594,270544
137,0400000US25,25,Massachusetts,8710000US2502481,2502481,Massachusetts - ZCTA 02481,02481,16244,5044,5.74,0.10,5.64,2879.1,894.0,Wellesley Hills,MA,42.313329,-71.27649,-5,1,8610000US02481,"ZIP 02481 (Wellesley Hills, MA)",00,Total for all sectors,2012,713,12186.0,313680,1045319
138,0400000US25,25,Massachusetts,8710000US2502482,2502482,Massachusetts - ZCTA 02482,02482,10306,4055,4.61,0.40,4.21,2449.2,963.7,Wellesley,MA,42.300096,-71.30336,-5,1,8610000US02482,"ZIP 02482 (Wellesley, MA)",00,Total for all sectors,2012,466,4227.0,47770,201996
139,0400000US25,25,Massachusetts,8710000US2502492,2502492,Massachusetts - ZCTA 02492,02492,19931,7382,9.88,0.35,9.53,2092.0,774.8,Needham,MA,42.278247,-71.23388,-5,1,8610000US02492,"ZIP 02492 (Needham, MA)",00,Total for all sectors,2012,525,5989.0,63709,283827
140,0400000US25,25,Massachusetts,8710000US2502493,2502493,Massachusetts - ZCTA 02493,02493,11261,4008,17.33,0.51,16.82,669.3,238.2,Weston,MA,42.358663,-71.28831,-5,1,8610000US02493,"ZIP 02493 (Weston, MA)",00,Total for all sectors,2012,312,6669.0,363387,912176
141,0400000US25,25,Massachusetts,8710000US2502494,2502494,Massachusetts - ZCTA 02494,02494,8955,3740,2.85,0.09,2.77,3236.4,1351.7,Needham,MA,42.29813,-71.23154,-5,1,8610000US02494,"ZIP 02494 (Needham Heights, MA)",00,Total for all sectors,2012,669,11855.0,223179,1151705
