,latitude,longitude,nrides
8633,42.4116161616,-71.12,-18.2920105132
8634,42.4116161616,-71.1178787879,-18.2724938126
8635,42.4116161616,-71.1157575758,-18.2662243262
8636,42.4116161616,-71.1136363636,-18.2775488715
8637,42.4116161616,-71.1115151515,-18.2744671728
8638,42.4116161616,-71.1093939394,-18.2585103743
8639,42.4116161616,-71.1072727273,-18.262244999
8640,42.4116161616,-71.1051515152,-18.2796634135
8641,42.4116161616,-71.103030303,-18.3021536867
8642,42.4116161616,-71.1009090909,-18.3284932329
8643,42.4116161616,-71.0987878788,-18.3794820807
8644,42.4116161616,-71.0966666667,-18.4356291055
8645,42.4116161616,-71.0945454545,-18.4919105533
8646,42.4116161616,-71.0924242424,-18.5485132209
8647,42.4116161616,-71.0903030303,-18.606589407
8648,42.4116161616,-71.0881818182,-18.6656094924
8649,42.4116161616,-71.0860606061,-18.7231239766
8650,42.4116161616,-71.0839393939,-18.7799778992
8651,42.4116161616,-71.0818181818,-18.8265536114
8652,42.4116161616,-71.0796969697,-18.8707272959
8653,42.4116161616,-71.0775757576,-18.9097247506
8654,42.4116161616,-71.0754545455,-18.9400719508
8655,42.4116161616,-71.0733333333,-18.9616048288
8656,42.4116161616,-71.0712121212,-18.9832523098
8657,42.4116161616,-71.0690909091,-19.0063797059
8658,42.4116161616,-71.066969697,-19.0292554196
8659,42.4116161616,-71.0648484848,-19.0513024196
8660,42.4116161616,-71.0627272727,-19.0551096217
8661,42.4116161616,-71.0606060606,-19.0349873844
8662,42.4116161616,-71.0584848485,-19.0176580738
8663,42.4116161616,-71.0563636364,-19.0041866911
8664,42.4116161616,-71.0542424242,-18.9954393726
8665,42.4116161616,-71.0521212121,-18.9922183981
8666,42.4116161616,-71.05,-18.9946448668
8667,42.4116161616,-71.0478787879,-19.002374337
8668,42.4116161616,-71.0457575758,-19.0146676478
8669,42.4116161616,-71.0436363636,-19.0305209943
8670,42.4116161616,-71.0415151515,-19.0488525793
8671,42.4116161616,-71.0393939394,-19.0684624993
8672,42.4116161616,-71.0372727273,-19.088794473
8673,42.4116161616,-71.0351515152,-19.1094359472
8674,42.4116161616,-71.033030303,-19.1301744103
8675,42.4116161616,-71.0309090909,-19.1508039292
8676,42.4116161616,-71.0287878788,-19.1697635646
8677,42.4116161616,-71.0266666667,-19.1859415196
8678,42.4116161616,-71.0245454545,-19.201293034
8679,42.4116161616,-71.0224242424,-19.215568946
8680,42.4116161616,-71.0203030303,-19.2271877535
8681,42.4116161616,-71.0181818182,-19.2376830574
8682,42.4116161616,-71.0160606061,-19.2468191857
8683,42.4116161616,-71.0139393939,-19.2535079341
8684,42.4116161616,-71.0118181818,-19.2610963985
8685,42.4116161616,-71.0096969697,-19.2700726431
8686,42.4116161616,-71.0075757576,-19.2819377912
8687,42.4116161616,-71.0054545455,-19.297479639
8688,42.4116161616,-71.0033333333,-19.3168370307
8689,42.4116161616,-71.0012121212,-19.3392748353
8690,42.4116161616,-70.9990909091,-19.3624079187
8691,42.4116161616,-70.996969697,-19.3875673358
8692,42.4116161616,-70.9948484848,-19.4142194641
8693,42.4116161616,-70.9927272727,-19.4407370839
8694,42.4116161616,-70.9906060606,-19.464113124
8695,42.4116161616,-70.9884848485,-19.4871152607
8696,42.4116161616,-70.9863636364,-19.5101884529
8697,42.4116161616,-70.9842424242,-19.5320309718
8698,42.4116161616,-70.9821212121,-19.5531892121
8699,42.4116161616,-70.98,-19.5720489388
8700,42.413030303,-71.19,-19.3676428002
8701,42.413030303,-71.1878787879,-19.3392532956
8702,42.413030303,-71.1857575758,-19.3104077996
8703,42.413030303,-71.1836363636,-19.2806237552
8704,42.413030303,-71.1815151515,-19.250163159
8705,42.413030303,-71.1793939394,-19.2166941815
8706,42.413030303,-71.1772727273,-19.1827115753
8707,42.413030303,-71.1751515152,-19.1484952561
8708,42.413030303,-71.173030303,-19.1076405133
8709,42.413030303,-71.1709090909,-19.065949149
8710,42.413030303,-71.1687878788,-19.0231481925
8711,42.413030303,-71.1666666667,-18.9816506271
8712,42.413030303,-71.1645454545,-18.941830269
8713,42.413030303,-71.1624242424,-18.9025577208
8714,42.413030303,-71.1603030303,-18.8639238133
8715,42.413030303,-71.1581818182,-18.8163587099
8716,42.413030303,-71.1560606061,-18.7672787444
8717,42.413030303,-71.1539393939,-18.7106192822
8718,42.413030303,-71.1518181818,-18.6548963117
8719,42.413030303,-71.1496969697,-18.5997657977
8720,42.413030303,-71.1475757576,-18.5470918268
8721,42.413030303,-71.1454545455,-18.4964189097
8722,42.413030303,-71.1433333333,-18.4444829201
8723,42.413030303,-71.1412121212,-18.3938951581
8724,42.413030303,-71.1390909091,-18.3651338629
8725,42.413030303,-71.136969697,-18.343785282
8726,42.413030303,-71.1348484848,-18.3300301628
8727,42.413030303,-71.1327272727,-18.3526793341
8728,42.413030303,-71.1306060606,-18.3628513032
8729,42.413030303,-71.1284848485,-18.3654829325
8730,42.413030303,-71.1263636364,-18.3484896927
8731,42.413030303,-71.1242424242,-18.3255094979
8732,42.413030303,-71.1221212121,-18.3047723262
8733,42.413030303,-71.12,-18.2871093986
8734,42.413030303,-71.1178787879,-18.2735338424
8735,42.413030303,-71.1157575758,-18.2651724535
8736,42.413030303,-71.1136363636,-18.2627534054
8737,42.413030303,-71.1115151515,-18.2570185728
8738,42.413030303,-71.1093939394,-18.2735149314
8739,42.413030303,-71.1072727273,-18.2839305376
8740,42.413030303,-71.1051515152,-18.3007650537
8741,42.413030303,-71.103030303,-18.3289819163
8742,42.413030303,-71.1009090909,-18.3745907063
8743,42.413030303,-71.0987878788,-18.4255337878
8744,42.413030303,-71.0966666667,-18.478339913
8745,42.413030303,-71.0945454545,-18.5322017533
8746,42.413030303,-71.0924242424,-18.5877644745
8747,42.413030303,-71.0903030303,-18.6447140399
8748,42.413030303,-71.0881818182,-18.7012797674
8749,42.413030303,-71.0860606061,-18.7569017446
8750,42.413030303,-71.0839393939,-18.8067992212
8751,42.413030303,-71.0818181818,-18.8521976448
8752,42.413030303,-71.0796969697,-18.891948861
8753,42.413030303,-71.0775757576,-18.929830507
8754,42.413030303,-71.0754545455,-18.9672325246
8755,42.413030303,-71.0733333333,-18.9969672135
8756,42.413030303,-71.0712121212,-19.0188668642
8757,42.413030303,-71.0690909091,-19.0406826246
8758,42.413030303,-71.066969697,-19.0616973923
8759,42.413030303,-71.0648484848,-19.0823393218
8760,42.413030303,-71.0627272727,-19.0948149984
8761,42.413030303,-71.0606060606,-19.0755516715
8762,42.413030303,-71.0584848485,-19.0592406687
8763,42.413030303,-71.0563636364,-19.046932052
8764,42.413030303,-71.0542424242,-19.039425813
8765,42.413030303,-71.0521212121,-19.037184769
8766,42.413030303,-71.05,-19.040297933
8767,42.413030303,-71.0478787879,-19.0484020311
8768,42.413030303,-71.0457575758,-19.0607282387
8769,42.413030303,-71.0436363636,-19.0762672629
8770,42.413030303,-71.0415151515,-19.0939762141
8771,42.413030303,-71.0393939394,-19.1130060734
8772,42.413030303,-71.0372727273,-19.1326881591
8773,42.413030303,-71.0351515152,-19.1525566664
8774,42.413030303,-71.033030303,-19.1698558545
8775,42.413030303,-71.0309090909,-19.1862200003
8776,42.413030303,-71.0287878788,-19.2019186511
8777,42.413030303,-71.0266666667,-19.2168184258
8778,42.413030303,-71.0245454545,-19.2298227635
8779,42.413030303,-71.0224242424,-19.2410777736
8780,42.413030303,-71.0203030303,-19.2508754936
8781,42.413030303,-71.0181818182,-19.2578963533
8782,42.413030303,-71.0160606061,-19.2627467346
8783,42.413030303,-71.0139393939,-19.2674782967
8784,42.413030303,-71.0118181818,-19.2724972858
8785,42.413030303,-71.0096969697,-19.2796659749
8786,42.413030303,-71.0075757576,-19.290132161
8787,42.413030303,-71.0054545455,-19.3046321446
8788,42.413030303,-71.0033333333,-19.3233431026
8789,42.413030303,-71.0012121212,-19.3437691766
8790,42.413030303,-70.9990909091,-19.3674356123
8791,42.413030303,-70.996969697,-19.3937400009
8792,42.413030303,-70.9948484848,-19.4211991469
8793,42.413030303,-70.9927272727,-19.4459611558
8794,42.413030303,-70.9906060606,-19.4701858489
8795,42.413030303,-70.9884848485,-19.4951417251
8796,42.413030303,-70.9863636364,-19.5187496114
8797,42.413030303,-70.9842424242,-19.5418576942
8798,42.413030303,-70.9821212121,-19.5630115228
8799,42.413030303,-70.98,-19.5808151703
8800,42.4144444444,-71.19,-19.3748573235
8801,42.4144444444,-71.1878787879,-19.346687254
8802,42.4144444444,-71.1857575758,-19.3178551542
8803,42.4144444444,-71.1836363636,-19.2885775544
8804,42.4144444444,-71.1815151515,-19.2592184333
8805,42.4144444444,-71.1793939394,-19.2267590597
8806,42.4144444444,-71.1772727273,-19.1940919184
8807,42.4144444444,-71.1751515152,-19.1601796401
8808,42.4144444444,-71.173030303,-19.1234661046
8809,42.4144444444,-71.1709090909,-19.0825208938
8810,42.4144444444,-71.1687878788,-19.0407421219
8811,42.4144444444,-71.1666666667,-18.9986370123
8812,42.4144444444,-71.1645454545,-18.9590555205
8813,42.4144444444,-71.1624242424,-18.9174708168
8814,42.4144444444,-71.1603030303,-18.8756135574
8815,42.4144444444,-71.1581818182,-18.8318865303
8816,42.4144444444,-71.1560606061,-18.7858649628
8817,42.4144444444,-71.1539393939,-18.7344221253
8818,42.4144444444,-71.1518181818,-18.6820888581
8819,42.4144444444,-71.1496969697,-18.6299882774
8820,42.4144444444,-71.1475757576,-18.5798876067
8821,42.4144444444,-71.1454545455,-18.5326337459
8822,42.4144444444,-71.1433333333,-18.4871961173
8823,42.4144444444,-71.1412121212,-18.4406234166
8824,42.4144444444,-71.1390909091,-18.3967862854
8825,42.4144444444,-71.136969697,-18.3712056026
8826,42.4144444444,-71.1348484848,-18.3533308611
8827,42.4144444444,-71.1327272727,-18.3305538809
8828,42.4144444444,-71.1306060606,-18.327376681
8829,42.4144444444,-71.1284848485,-18.3288962069
8830,42.4144444444,-71.1263636364,-18.3227890452
8831,42.4144444444,-71.1242424242,-18.3090358516
8832,42.4144444444,-71.1221212121,-18.2948788482
8833,42.4144444444,-71.12,-18.2949811983
8834,42.4144444444,-71.1178787879,-18.2983790278
8835,42.4144444444,-71.1157575758,-18.2781228769
8836,42.4144444444,-71.1136363636,-18.2572548439
8837,42.4144444444,-71.1115151515,-18.2724649633
8838,42.4144444444,-71.1093939394,-18.2934431553
8839,42.4144444444,-71.1072727273,-18.3142674294
8840,42.4144444444,-71.1051515152,-18.3424463208
8841,42.4144444444,-71.103030303,-18.3795381842
8842,42.4144444444,-71.1009090909,-18.4237913821
8843,42.4144444444,-71.0987878788,-18.4712759576
8844,42.4144444444,-71.0966666667,-18.5218026629
8845,42.4144444444,-71.0945454545,-18.5747657967
8846,42.4144444444,-71.0924242424,-18.6295660613
8847,42.4144444444,-71.0903030303,-18.6847927728
8848,42.4144444444,-71.0881818182,-18.7386419594
8849,42.4144444444,-71.0860606061,-18.7909421642
8850,42.4144444444,-71.0839393939,-18.8351436272
8851,42.4144444444,-71.0818181818,-18.8770771027
8852,42.4144444444,-71.0796969697,-18.9141820457
8853,42.4144444444,-71.0775757576,-18.9508401178
8854,42.4144444444,-71.0754545455,-18.9869453994
8855,42.4144444444,-71.0733333333,-19.0243139645
8856,42.4144444444,-71.0712121212,-19.0543247735
8857,42.4144444444,-71.0690909091,-19.0739808236
8858,42.4144444444,-71.066969697,-19.0935696628
8859,42.4144444444,-71.0648484848,-19.1118442365
8860,42.4144444444,-71.0627272727,-19.1264705026
8861,42.4144444444,-71.0606060606,-19.1106881726
8862,42.4144444444,-71.0584848485,-19.0976411251
8863,42.4144444444,-71.0563636364,-19.0882716415
8864,42.4144444444,-71.0542424242,-19.0832146348
8865,42.4144444444,-71.0521212121,-19.0825966262
8866,42.4144444444,-71.05,-19.0864219146
8867,42.4144444444,-71.0478787879,-19.0948550131
8868,42.4144444444,-71.0457575758,-19.1071541953
8869,42.4144444444,-71.0436363636,-19.1217567556
8870,42.4144444444,-71.0415151515,-19.1376833884
8871,42.4144444444,-71.0393939394,-19.1543554261
8872,42.4144444444,-71.0372727273,-19.1711835291
8873,42.4144444444,-71.0351515152,-19.1877304622
8874,42.4144444444,-71.033030303,-19.2037444905
8875,42.4144444444,-71.0309090909,-19.2191557656
8876,42.4144444444,-71.0287878788,-19.2330390835
8877,42.4144444444,-71.0266666667,-19.2456881846
8878,42.4144444444,-71.0245454545,-19.2570628031
8879,42.4144444444,-71.0224242424,-19.266771487
8880,42.4144444444,-71.0203030303,-19.2725811761
8881,42.4144444444,-71.0181818182,-19.2768934443
8882,42.4144444444,-71.0160606061,-19.2801422893
8883,42.4144444444,-71.0139393939,-19.2825699647
8884,42.4144444444,-71.0118181818,-19.2860432131
8885,42.4144444444,-71.0096969697,-19.2917757983
8886,42.4144444444,-71.0075757576,-19.3010283605
8887,42.4144444444,-71.0054545455,-19.3146207381
8888,42.4144444444,-71.0033333333,-19.3306893078
8889,42.4144444444,-71.0012121212,-19.3511855533
8890,42.4144444444,-70.9990909091,-19.3755933642
8891,42.4144444444,-70.996969697,-19.4023823007
8892,42.4144444444,-70.9948484848,-19.4280054432
8893,42.4144444444,-70.9927272727,-19.4530468331
8894,42.4144444444,-70.9906060606,-19.4789046315
8895,42.4144444444,-70.9884848485,-19.5043623856
8896,42.4144444444,-70.9863636364,-19.5291122745
8897,42.4144444444,-70.9842424242,-19.552339664
8898,42.4144444444,-70.9821212121,-19.5721875924
8899,42.4144444444,-70.98,-19.5899529292
8900,42.4158585859,-71.19,-19.383073745
8901,42.4158585859,-71.1878787879,-19.3551372559
8902,42.4158585859,-71.1857575758,-19.326599163
8903,42.4158585859,-71.1836363636,-19.2979919589
8904,42.4158585859,-71.1815151515,-19.2688244016
8905,42.4158585859,-71.1793939394,-19.2385901563
8906,42.4158585859,-71.1772727273,-19.2066307379
8907,42.4158585859,-71.1751515152,-19.173830735
8908,42.4158585859,-71.173030303,-19.1410038538
8909,42.4158585859,-71.1709090909,-19.1010078069
8910,42.4158585859,-71.1687878788,-19.060568918
8911,42.4158585859,-71.1666666667,-19.0174869468
8912,42.4158585859,-71.1645454545,-18.9733208743
8913,42.4158585859,-71.1624242424,-18.9310923064
8914,42.4158585859,-71.1603030303,-18.8897929047
8915,42.4158585859,-71.1581818182,-18.8499607368
8916,42.4158585859,-71.1560606061,-18.8054995558
8917,42.4158585859,-71.1539393939,-18.7615002426
8918,42.4158585859,-71.1518181818,-18.7114986256
8919,42.4158585859,-71.1496969697,-18.6634749077
8920,42.4158585859,-71.1475757576,-18.6163665393
8921,42.4158585859,-71.1454545455,-18.5717370618
8922,42.4158585859,-71.1433333333,-18.5298101844
8923,42.4158585859,-71.1412121212,-18.4898751511
8924,42.4158585859,-71.1390909091,-18.4497525719
8925,42.4158585859,-71.136969697,-18.4129590534
8926,42.4158585859,-71.1348484848,-18.3796830665
8927,42.4158585859,-71.1327272727,-18.3588437224
8928,42.4158585859,-71.1306060606,-18.3391551429
8929,42.4158585859,-71.1284848485,-18.3259771514
8930,42.4158585859,-71.1263636364,-18.329514811
8931,42.4158585859,-71.1242424242,-18.325267015
8932,42.4158585859,-71.1221212121,-18.3131879129
8933,42.4158585859,-71.12,-18.2939066842
8934,42.4158585859,-71.1178787879,-18.2693425218
8935,42.4158585859,-71.1157575758,-18.2706222097
8936,42.4158585859,-71.1136363636,-18.2773022702
8937,42.4158585859,-71.1115151515,-18.2899867209
8938,42.4158585859,-71.1093939394,-18.3303331536
8939,42.4158585859,-71.1072727273,-18.3689544883
8940,42.4158585859,-71.1051515152,-18.3958883161
8941,42.4158585859,-71.103030303,-18.4306745447
8942,42.4158585859,-71.1009090909,-18.4716766337
8943,42.4158585859,-71.0987878788,-18.5177907687
8944,42.4158585859,-71.0966666667,-18.5676022222
8945,42.4158585859,-71.0945454545,-18.6199478434
8946,42.4158585859,-71.0924242424,-18.673436008
8947,42.4158585859,-71.0903030303,-18.725624011
8948,42.4158585859,-71.0881818182,-18.7780553132
8949,42.4158585859,-71.0860606061,-18.8220615429
8950,42.4158585859,-71.0839393939,-18.8649338454
8951,42.4158585859,-71.0818181818,-18.9015098677
8952,42.4158585859,-71.0796969697,-18.9372511862
8953,42.4158585859,-71.0775757576,-18.9725664876
8954,42.4158585859,-71.0754545455,-19.007935711
8955,42.4158585859,-71.0733333333,-19.0444100774
8956,42.4158585859,-71.0712121212,-19.0791671536
8957,42.4158585859,-71.0690909091,-19.1063635296
8958,42.4158585859,-71.066969697,-19.1224309166
8959,42.4158585859,-71.0648484848,-19.1359598121
8960,42.4158585859,-71.0627272727,-19.1504431433
8961,42.4158585859,-71.0606060606,-19.142241848
8962,42.4158585859,-71.0584848485,-19.1306549742
8963,42.4158585859,-71.0563636364,-19.1227996772
8964,42.4158585859,-71.0542424242,-19.1191742183
8965,42.4158585859,-71.0521212121,-19.1199717116
8966,42.4158585859,-71.05,-19.1250367465
8967,42.4158585859,-71.0478787879,-19.133916434
8968,42.4158585859,-71.0457575758,-19.1457893114
8969,42.4158585859,-71.0436363636,-19.159776398
8970,42.4158585859,-71.0415151515,-19.1750211038
8971,42.4158585859,-71.0393939394,-19.1908791519
8972,42.4158585859,-71.0372727273,-19.2067646493
8973,42.4158585859,-71.0351515152,-19.221863844
8974,42.4158585859,-71.033030303,-19.2361407862
8975,42.4158585859,-71.0309090909,-19.2497250217
8976,42.4158585859,-71.0287878788,-19.2624442359
8977,42.4158585859,-71.0266666667,-19.2741156664
8978,42.4158585859,-71.0245454545,-19.2825706008
8979,42.4158585859,-71.0224242424,-19.2891299218
8980,42.4158585859,-71.0203030303,-19.2939942345
8981,42.4158585859,-71.0181818182,-19.2969434099
8982,42.4158585859,-71.0160606061,-19.2985329159
8983,42.4158585859,-71.0139393939,-19.2999884607
8984,42.4158585859,-71.0118181818,-19.3022756423
8985,42.4158585859,-71.0096969697,-19.3070012929
8986,42.4158585859,-71.0075757576,-19.3151839653
8987,42.4158585859,-71.0054545455,-19.3259812364
8988,42.4158585859,-71.0033333333,-19.3417772059
8989,42.4158585859,-71.0012121212,-19.3625412291
8990,42.4158585859,-70.9990909091,-19.3870908555
8991,42.4158585859,-70.996969697,-19.4121945905
8992,42.4158585859,-70.9948484848,-19.4371469409
8993,42.4158585859,-70.9927272727,-19.4631596294
8994,42.4158585859,-70.9906060606,-19.4896451914
8995,42.4158585859,-70.9884848485,-19.5155656959
8996,42.4158585859,-70.9863636364,-19.5405776968
8997,42.4158585859,-70.9842424242,-19.5627700318
8998,42.4158585859,-70.9821212121,-19.5818867178
8999,42.4158585859,-70.98,-19.6002747859
9000,42.4172727273,-71.19,-19.3923437859
9001,42.4172727273,-71.1878787879,-19.3647051653
9002,42.4172727273,-71.1857575758,-19.3367277481
9003,42.4172727273,-71.1836363636,-19.3086088646
9004,42.4172727273,-71.1815151515,-19.2801745937
9005,42.4172727273,-71.1793939394,-19.2521898678
9006,42.4172727273,-71.1772727273,-19.2208143793
9007,42.4172727273,-71.1751515152,-19.1896609316
9008,42.4172727273,-71.173030303,-19.1571774192
9009,42.4172727273,-71.1709090909,-19.1218086536
9010,42.4172727273,-71.1687878788,-19.0786545912
9011,42.4172727273,-71.1666666667,-19.0342628385
9012,42.4172727273,-71.1645454545,-18.9893931511
9013,42.4172727273,-71.1624242424,-18.9475248048
9014,42.4172727273,-71.1603030303,-18.9068255391
9015,42.4172727273,-71.1581818182,-18.8678473197
9016,42.4172727273,-71.1560606061,-18.8283388952
9017,42.4172727273,-71.1539393939,-18.7875557305
9018,42.4172727273,-71.1518181818,-18.7443320139
9019,42.4172727273,-71.1496969697,-18.6994185345
9020,42.4172727273,-71.1475757576,-18.6560371221
9021,42.4172727273,-71.1454545455,-18.6141510326
9022,42.4172727273,-71.1433333333,-18.5747881613
9023,42.4172727273,-71.1412121212,-18.538155554
9024,42.4172727273,-71.1390909091,-18.5039676073
9025,42.4172727273,-71.136969697,-18.4684403172
9026,42.4172727273,-71.1348484848,-18.4268667644
9027,42.4172727273,-71.1327272727,-18.3886033412
9028,42.4172727273,-71.1306060606,-18.3694025371
9029,42.4172727273,-71.1284848485,-18.3522930202
9030,42.4172727273,-71.1263636364,-18.3366403423
9031,42.4172727273,-71.1242424242,-18.3227566948
9032,42.4172727273,-71.1221212121,-18.3110414762
9033,42.4172727273,-71.12,-18.3020502027
9034,42.4172727273,-71.1178787879,-18.2965519608
9035,42.4172727273,-71.1157575758,-18.2954998089
9036,42.4172727273,-71.1136363636,-18.3046452197
9037,42.4172727273,-71.1115151515,-18.3347282234
9038,42.4172727273,-71.1093939394,-18.3739724049
9039,42.4172727273,-71.1072727273,-18.4201752296
9040,42.4172727273,-71.1051515152,-18.4483566574
9041,42.4172727273,-71.103030303,-18.4815042921
9042,42.4172727273,-71.1009090909,-18.521547299
9043,42.4172727273,-71.0987878788,-18.5671136809
9044,42.4172727273,-71.0966666667,-18.6161675709
9045,42.4172727273,-71.0945454545,-18.6671731328
9046,42.4172727273,-71.0924242424,-18.7175800565
9047,42.4172727273,-71.0903030303,-18.7683673933
9048,42.4172727273,-71.0881818182,-18.812773148
9049,42.4172727273,-71.0860606061,-18.8545509889
9050,42.4172727273,-71.0839393939,-18.8920194903
9051,42.4172727273,-71.0818181818,-18.9268461668
9052,42.4172727273,-71.0796969697,-18.9611703014
9053,42.4172727273,-71.0775757576,-18.9949205945
9054,42.4172727273,-71.0754545455,-19.0300381406
9055,42.4172727273,-71.0733333333,-19.0648180478
9056,42.4172727273,-71.0712121212,-19.0972719
9057,42.4172727273,-71.0690909091,-19.1269483709
9058,42.4172727273,-71.066969697,-19.1459855524
9059,42.4172727273,-71.0648484848,-19.1587667336
9060,42.4172727273,-71.0627272727,-19.1713713019
9061,42.4172727273,-71.0606060606,-19.1700395854
9062,42.4172727273,-71.0584848485,-19.1605390082
9063,42.4172727273,-71.0563636364,-19.1548484344
9064,42.4172727273,-71.0542424242,-19.1532404824
9065,42.4172727273,-71.0521212121,-19.1557086475
9066,42.4172727273,-71.05,-19.1619702331
9067,42.4172727273,-71.0478787879,-19.1714381186
9068,42.4172727273,-71.0457575758,-19.1832823151
9069,42.4172727273,-71.0436363636,-19.1966813623
9070,42.4172727273,-71.0415151515,-19.210945728
9071,42.4172727273,-71.0393939394,-19.2254767506
9072,42.4172727273,-71.0372727273,-19.2398206544
9073,42.4172727273,-71.0351515152,-19.2537338382
9074,42.4172727273,-71.033030303,-19.2671089531
9075,42.4172727273,-71.0309090909,-19.2794503919
9076,42.4172727273,-71.0287878788,-19.2895838776
9077,42.4172727273,-71.0266666667,-19.2985854994
9078,42.4172727273,-71.0245454545,-19.3061816954
9079,42.4172727273,-71.0224242424,-19.312045054
9080,42.4172727273,-71.0203030303,-19.3157419137
9081,42.4172727273,-71.0181818182,-19.3179116619
9082,42.4172727273,-71.0160606061,-19.3190545516
9083,42.4172727273,-71.0139393939,-19.3197310177
9084,42.4172727273,-71.0118181818,-19.3215432743
9085,42.4172727273,-71.0096969697,-19.3251418913
9086,42.4172727273,-71.0075757576,-19.3309585243
9087,42.4172727273,-71.0054545455,-19.3414288461
9088,42.4172727273,-71.0033333333,-19.3572503193
9089,42.4172727273,-71.0012121212,-19.3778338931
9090,42.4172727273,-70.9990909091,-19.400566436
9091,42.4172727273,-70.996969697,-19.4241906587
9092,42.4172727273,-70.9948484848,-19.4495082271
9093,42.4172727273,-70.9927272727,-19.4761592778
9094,42.4172727273,-70.9906060606,-19.5024999889
9095,42.4172727273,-70.9884848485,-19.5286589533
9096,42.4172727273,-70.9863636364,-19.5528087059
9097,42.4172727273,-70.9842424242,-19.5733766621
9098,42.4172727273,-70.9821212121,-19.5923756929
9099,42.4172727273,-70.98,-19.6112874747
9100,42.4186868687,-71.19,-19.4014728692
9101,42.4186868687,-71.1878787879,-19.375493327
9102,42.4186868687,-71.1857575758,-19.3482342367
9103,42.4186868687,-71.1836363636,-19.3206361919
9104,42.4186868687,-71.1815151515,-19.2932922954
9105,42.4186868687,-71.1793939394,-19.2657425646
9106,42.4186868687,-71.1772727273,-19.2371028226
9107,42.4186868687,-71.1751515152,-19.2068332471
9108,42.4186868687,-71.173030303,-19.1739124609
9109,42.4186868687,-71.1709090909,-19.1396098892
9110,42.4186868687,-71.1687878788,-19.0972522774
9111,42.4186868687,-71.1666666667,-19.0540221096
9112,42.4186868687,-71.1645454545,-19.009647137
9113,42.4186868687,-71.1624242424,-18.967046869
9114,42.4186868687,-71.1603030303,-18.927001023
9115,42.4186868687,-71.1581818182,-18.8888796051
9116,42.4186868687,-71.1560606061,-18.8532000977
9117,42.4186868687,-71.1539393939,-18.8152799054
9118,42.4186868687,-71.1518181818,-18.7789387516
9119,42.4186868687,-71.1496969697,-18.7380436102
9120,42.4186868687,-71.1475757576,-18.6981446881
9121,42.4186868687,-71.1454545455,-18.6595419992
9122,42.4186868687,-71.1433333333,-18.6226538346
9123,42.4186868687,-71.1412121212,-18.5881900463
9124,42.4186868687,-71.1390909091,-18.5566811308
9125,42.4186868687,-71.136969697,-18.5200694898
9126,42.4186868687,-71.1348484848,-18.483024825
9127,42.4186868687,-71.1327272727,-18.4476389942
9128,42.4186868687,-71.1306060606,-18.4159495211
9129,42.4186868687,-71.1284848485,-18.3885005874
9130,42.4186868687,-71.1263636364,-18.3686868165
9131,42.4186868687,-71.1242424242,-18.3547990638
9132,42.4186868687,-71.1221212121,-18.3425567996
9133,42.4186868687,-71.12,-18.3325563931
9134,42.4186868687,-71.1178787879,-18.3324502892
9135,42.4186868687,-71.1157575758,-18.341663303
9136,42.4186868687,-71.1136363636,-18.3594215223
9137,42.4186868687,-71.1115151515,-18.3863266307
9138,42.4186868687,-71.1093939394,-18.4205391411
9139,42.4186868687,-71.1072727273,-18.4629257423
9140,42.4186868687,-71.1051515152,-18.5032245014
9141,42.4186868687,-71.103030303,-18.5357077596
9142,42.4186868687,-71.1009090909,-18.5750612709
9143,42.4186868687,-71.0987878788,-18.6194629192
9144,42.4186868687,-71.0966666667,-18.6666829468
9145,42.4186868687,-71.0945454545,-18.7147897054
9146,42.4186868687,-71.0924242424,-18.7637383651
9147,42.4186868687,-71.0903030303,-18.8071526983
9148,42.4186868687,-71.0881818182,-18.8479628248
9149,42.4186868687,-71.0860606061,-18.8856597709
9150,42.4186868687,-71.0839393939,-18.9196810372
9151,42.4186868687,-71.0818181818,-18.9530542718
9152,42.4186868687,-71.0796969697,-18.9857940472
9153,42.4186868687,-71.0775757576,-19.0188835874
9154,42.4186868687,-71.0754545455,-19.0525433655
9155,42.4186868687,-71.0733333333,-19.0845432974
9156,42.4186868687,-71.0712121212,-19.1152245787
9157,42.4186868687,-71.0690909091,-19.1392980365
9158,42.4186868687,-71.066969697,-19.1614541276
9159,42.4186868687,-71.0648484848,-19.1782660933
9160,42.4186868687,-71.0627272727,-19.1907027632
9161,42.4186868687,-71.0606060606,-19.1949853773
9162,42.4186868687,-71.0584848485,-19.1877717171
9163,42.4186868687,-71.0563636364,-19.1838760181
9164,42.4186868687,-71.0542424242,-19.1840842289
9165,42.4186868687,-71.0521212121,-19.1882172624
9166,42.4186868687,-71.05,-19.195776549
9167,42.4186868687,-71.0478787879,-19.206012772
9168,42.4186868687,-71.0457575758,-19.2180924496
9169,42.4186868687,-71.0436363636,-19.2312949931
9170,42.4186868687,-71.0415151515,-19.2450169093
9171,42.4186868687,-71.0393939394,-19.2587587965
9172,42.4186868687,-71.0372727273,-19.2715031814
9173,42.4186868687,-71.0351515152,-19.2833632878
9174,42.4186868687,-71.033030303,-19.2945343674
9175,42.4186868687,-71.0309090909,-19.3049135526
9176,42.4186868687,-71.0287878788,-19.31445623
9177,42.4186868687,-71.0266666667,-19.3228408535
9178,42.4186868687,-71.0245454545,-19.329503286
9179,42.4186868687,-71.0224242424,-19.3346790162
