latitude,longitude,nrides
42.2984848485,-71.1327272727,-2.80469176807
42.2984848485,-71.1306060606,-1.78180744125
42.2984848485,-71.1284848485,-0.918260381994
42.2984848485,-71.1263636364,-0.207101592257
42.2984848485,-71.1242424242,0.372963160732
42.2984848485,-71.1221212121,0.853213414147
42.2984848485,-71.12,1.2667724824
42.2984848485,-71.1178787879,1.63902422613
42.2984848485,-71.1157575758,1.98174441697
42.2984848485,-71.1136363636,2.29487266612
42.2984848485,-71.1115151515,2.57509292022
42.2984848485,-71.1093939394,2.82519891687
42.2984848485,-71.1072727273,2.84842040742
42.2984848485,-71.1051515152,2.79286888548
42.2984848485,-71.103030303,2.78440491469
42.2984848485,-71.1009090909,2.82388489126
42.2984848485,-71.0987878788,2.90669351589
42.2984848485,-71.0966666667,3.03145886896
42.2984848485,-71.0945454545,3.20232376006
42.2984848485,-71.0924242424,3.42622912413
42.2984848485,-71.0903030303,3.70773888087
42.2984848485,-71.0881818182,4.04361856897
42.2984848485,-71.0860606061,4.3330053632
42.2984848485,-71.0839393939,4.60060975936
42.2984848485,-71.0818181818,4.86905469597
42.2984848485,-71.0796969697,4.93191906349
42.2984848485,-71.0775757576,4.67853109491
42.2984848485,-71.0754545455,4.38591446578
42.2984848485,-71.0733333333,4.07373112348
42.2984848485,-71.0712121212,3.76805578721
42.2984848485,-71.0690909091,3.49328856969
42.2984848485,-71.066969697,3.26172776534
42.2984848485,-71.0648484848,3.06357907279
42.2984848485,-71.0627272727,2.86349698778
42.2984848485,-71.0606060606,2.60897427273
42.2984848485,-71.0584848485,2.24731735816
42.2984848485,-71.0563636364,1.7391102324
42.2984848485,-71.0542424242,0.976990424467
42.2984848485,-71.0521212121,0.159926261664
42.2984848485,-71.05,-0.630592933936
42.2984848485,-71.0478787879,-1.36198388802
42.2984848485,-71.0457575758,-2.01054005526
42.2984848485,-71.0436363636,-2.56641357812
42.2984848485,-71.0415151515,-3.03684353573
42.2984848485,-71.0393939394,-3.44455265789
42.2984848485,-71.0372727273,-3.82203534303
42.2984848485,-71.0351515152,-4.20453430201
42.2984848485,-71.033030303,-4.62418035948
42.2984848485,-71.0309090909,-5.10641080734
42.2984848485,-71.0287878788,-5.66855263368
42.2984848485,-71.0266666667,-6.31981636488
42.2984848485,-71.0245454545,-7.06187810033
42.2984848485,-71.0224242424,-7.88951687728
42.2984848485,-71.0203030303,-8.79117732016
42.2984848485,-71.0181818182,-9.74964531763
42.2984848485,-71.0160606061,-10.7431361355
42.2984848485,-71.0139393939,-11.7469775919
42.2984848485,-71.0118181818,-12.7358071439
42.2984848485,-71.0096969697,-13.6859389426
42.2984848485,-71.0075757576,-14.5774331304
42.2984848485,-71.0054545455,-15.3954702788
42.2984848485,-71.0033333333,-16.1308504133
42.2984848485,-71.0012121212,-16.7796866639
42.2984848485,-70.9990909091,-17.3425421586
42.2984848485,-70.996969697,-17.8233161385
42.2984848485,-70.9948484848,-18.2281369714
42.2984848485,-70.9927272727,-18.5644186497
42.2984848485,-70.9906060606,-18.8401371724
42.2984848485,-70.9884848485,-19.0633152876
42.2984848485,-70.9863636364,-19.2416739779
42.2984848485,-70.9842424242,-19.382406222
42.2984848485,-70.9821212121,-19.4920383345
42.2984848485,-70.98,-19.5763556587
42.2998989899,-71.19,-19.6960192512
42.2998989899,-71.1878787879,-19.6873876323
42.2998989899,-71.1857575758,-19.672150331
42.2998989899,-71.1836363636,-19.6477511801
42.2998989899,-71.1815151515,-19.611081709
42.2998989899,-71.1793939394,-19.5584792249
42.2998989899,-71.1772727273,-19.485649672
42.2998989899,-71.1751515152,-19.387527474
42.2998989899,-71.173030303,-19.2581061241
42.2998989899,-71.1709090909,-19.0902782419
42.2998989899,-71.1687878788,-18.8757134502
42.2998989899,-71.1666666667,-18.6047894931
42.2998989899,-71.1645454545,-18.2665928068
42.2998989899,-71.1624242424,-17.8490280234
42.2998989899,-71.1603030303,-17.3391153177
42.2998989899,-71.1581818182,-16.7235894568
42.2998989899,-71.1560606061,-15.9899186544
42.2998989899,-71.1539393939,-15.1278145025
42.2998989899,-71.1518181818,-14.13119989
42.2998989899,-71.1496969697,-13.0004500268
42.2998989899,-71.1475757576,-11.7445496402
42.2998989899,-71.1454545455,-10.3826633416
42.2998989899,-71.1433333333,-8.94456111524
42.2998989899,-71.1412121212,-7.46944611084
42.2998989899,-71.1390909091,-6.00303266604
42.2998989899,-71.136969697,-4.59316933817
42.2998989899,-71.1348484848,-3.28473493035
42.2998989899,-71.1327272727,-2.11472828901
42.2998989899,-71.1306060606,-1.10826671959
42.2998989899,-71.1284848485,-0.275726141437
42.2998989899,-71.1263636364,0.388958284089
42.2998989899,-71.1242424242,0.908205630407
42.2998989899,-71.1221212121,1.31747481023
42.2998989899,-71.12,1.65817155558
42.2998989899,-71.1178787879,1.96898603081
42.2998989899,-71.1157575758,2.27912118243
42.2998989899,-71.1136363636,2.60527617539
42.2998989899,-71.1115151515,2.95322514031
42.2998989899,-71.1093939394,3.32373532374
42.2998989899,-71.1072727273,3.31794992329
42.2998989899,-71.1051515152,3.30060997314
42.2998989899,-71.103030303,3.37255398784
42.2998989899,-71.1009090909,3.53113018099
42.2998989899,-71.0987878788,3.7674347128
42.2998989899,-71.0966666667,4.07500822642
42.2998989899,-71.0945454545,4.45198508409
42.2998989899,-71.0924242424,4.8977341453
42.2998989899,-71.0903030303,5.4066713735
42.2998989899,-71.0881818182,5.87679807649
42.2998989899,-71.0860606061,6.21790382706
42.2998989899,-71.0839393939,6.57781945307
42.2998989899,-71.0818181818,6.91134450079
42.2998989899,-71.0796969697,6.85180720594
42.2998989899,-71.0775757576,6.33577282107
42.2998989899,-71.0754545455,5.80333648531
42.2998989899,-71.0733333333,5.2878207243
42.2998989899,-71.0712121212,4.82361649379
42.2998989899,-71.0690909091,4.43804707468
42.2998989899,-71.066969697,4.14193631289
42.2998989899,-71.0648484848,3.92069250556
42.2998989899,-71.0627272727,3.73172996438
42.2998989899,-71.0606060606,3.51390000481
42.2998989899,-71.0584848485,3.20587337596
42.2998989899,-71.0563636364,2.76088778927
42.2998989899,-71.0542424242,2.00561841848
42.2998989899,-71.0521212121,1.10072159889
42.2998989899,-71.05,0.248835256352
42.2998989899,-71.0478787879,-0.515465400475
42.2998989899,-71.0457575758,-1.17040502192
42.2998989899,-71.0436363636,-1.71131637601
42.2998989899,-71.0415151515,-2.15270547205
42.2998989899,-71.0393939394,-2.52526218452
42.2998989899,-71.0372727273,-2.86893441225
42.2998989899,-71.0351515152,-3.22510122534
42.2998989899,-71.033030303,-3.6303209216
42.2998989899,-71.0309090909,-4.11264391423
42.2998989899,-71.0287878788,-4.69025610936
42.2998989899,-71.0266666667,-5.37164773467
42.2998989899,-71.0245454545,-6.15649323848
42.2998989899,-71.0224242424,-7.03672057611
42.2998989899,-71.0203030303,-7.99760116792
42.2998989899,-71.0181818182,-9.01894724155
42.2998989899,-71.0160606061,-10.0765887307
42.2998989899,-71.0139393939,-11.1442197446
42.2998989899,-71.0118181818,-12.1955220288
42.2998989899,-71.0096969697,-13.2062954131
42.2998989899,-71.0075757576,-14.1562482321
42.2998989899,-71.0054545455,-15.0301615351
42.2998989899,-71.0033333333,-15.8183046327
42.2998989899,-71.0012121212,-16.5161665847
42.2998989899,-70.9990909091,-17.1237025715
42.2998989899,-70.996969697,-17.6443396586
42.2998989899,-70.9948484848,-18.083953468
42.2998989899,-70.9927272727,-18.4499532212
42.2998989899,-70.9906060606,-18.7505364915
42.2998989899,-70.9884848485,-18.9941203658
42.2998989899,-70.9863636364,-19.1889278408
42.2998989899,-70.9842424242,-19.3427006286
42.2998989899,-70.9821212121,-19.4625122316
42.2998989899,-70.98,-19.5546605281
42.3013131313,-71.19,-19.6285719331
42.3013131313,-71.1878787879,-19.6213550843
42.3013131313,-71.1857575758,-19.6070996359
42.3013131313,-71.1836363636,-19.5830209423
42.3013131313,-71.1815151515,-19.5459409061
42.3013131313,-71.1793939394,-19.4923044046
42.3013131313,-71.1772727273,-19.418021557
42.3013131313,-71.1751515152,-19.3181553152
42.3013131313,-71.173030303,-19.1865345394
42.3013131313,-71.1709090909,-19.0154036143
42.3013131313,-71.1687878788,-18.7952115265
42.3013131313,-71.1666666667,-18.5146070228
42.3013131313,-71.1645454545,-18.1606656226
42.3013131313,-71.1624242424,-17.719351303
42.3013131313,-71.1603030303,-17.176218992
42.3013131313,-71.1581818182,-16.5173832065
42.3013131313,-71.1560606061,-15.7307894465
42.3013131313,-71.1539393939,-14.8078029567
42.3013131313,-71.1518181818,-13.745059396
42.3013131313,-71.1496969697,-12.5464072746
42.3013131313,-71.1475757576,-11.2246372017
42.3013131313,-71.1454545455,-9.80258258582
42.3013131313,-71.1433333333,-8.31314854214
42.3013131313,-71.1412121212,-6.79793389715
42.3013131313,-71.1390909091,-5.30437149401
42.3013131313,-71.136969697,-3.88166726508
42.3013131313,-71.1348484848,-2.57612817397
42.3013131313,-71.1327272727,-1.42655757012
42.3013131313,-71.1306060606,-0.460175437685
42.3013131313,-71.1284848485,0.31083459991
42.3013131313,-71.1263636364,0.892033843676
42.3013131313,-71.1242424242,1.30783130011
42.3013131313,-71.1221212121,1.59947896119
42.3013131313,-71.12,1.81955260374
42.3013131313,-71.1178787879,2.02454446506
42.3013131313,-71.1157575758,2.26677593055
42.3013131313,-71.1136363636,2.58533678535
42.3013131313,-71.1115151515,2.99890299569
42.3013131313,-71.1093939394,3.50657772195
42.3013131313,-71.1072727273,3.42062455307
42.3013131313,-71.1051515152,3.45544268913
42.3013131313,-71.103030303,3.62867664955
42.3013131313,-71.1009090909,3.93327436708
42.3013131313,-71.0987878788,4.35583809531
42.3013131313,-71.0966666667,4.88495068165
42.3013131313,-71.0945454545,5.51311734113
42.3013131313,-71.0924242424,6.23272006526
42.3013131313,-71.0903030303,7.01148018685
42.3013131313,-71.0881818182,7.45848117256
42.3013131313,-71.0860606061,7.97272728577
42.3013131313,-71.0839393939,8.50073712357
42.3013131313,-71.0818181818,8.98388283773
42.3013131313,-71.0796969697,8.80754220561
42.3013131313,-71.0775757576,8.02189157945
42.3013131313,-71.0754545455,7.24564024288
42.3013131313,-71.0733333333,6.52355655941
42.3013131313,-71.0712121212,5.89552156874
42.3013131313,-71.0690909091,5.38888274829
42.3013131313,-71.066969697,5.01127525101
42.3013131313,-71.0648484848,4.74451232056
42.3013131313,-71.0627272727,4.54359738602
42.3013131313,-71.0606060606,4.34535421994
42.3013131313,-71.0584848485,4.08453113603
42.3013131313,-71.0563636364,3.70731099783
42.3013131313,-71.0542424242,3.02395845446
42.3013131313,-71.0521212121,1.99653624065
42.3013131313,-71.05,1.05481514259
42.3013131313,-71.0478787879,0.235513752945
42.3013131313,-71.0457575758,-0.44131764516
42.3013131313,-71.0436363636,-0.976336035248
42.3013131313,-71.0415151515,-1.39167000953
42.3013131313,-71.0393939394,-1.72640341575
42.3013131313,-71.0372727273,-2.02847182426
42.3013131313,-71.0351515152,-2.34614617256
42.3013131313,-71.033030303,-2.721453915
42.3013131313,-71.0309090909,-3.18635330424
42.3013131313,-71.0287878788,-3.76132159559
42.3013131313,-71.0266666667,-4.45554086971
42.3013131313,-71.0245454545,-5.26791257356
42.3013131313,-71.0224242424,-6.18841895026
42.3013131313,-71.0203030303,-7.19964643469
42.3013131313,-71.0181818182,-8.27847433867
42.3013131313,-71.0160606061,-9.39798253233
42.3013131313,-71.0139393939,-10.5295690167
42.3013131313,-71.0118181818,-11.6451492751
42.3013131313,-71.0096969697,-12.7192053253
42.3013131313,-71.0075757576,-13.7304222756
42.3013131313,-71.0054545455,-14.662713601
42.3013131313,-71.0033333333,-15.5055661153
42.3013131313,-71.0012121212,-16.2537761795
42.3013131313,-70.9990909091,-16.9067479629
42.3013131313,-70.996969697,-17.4675582537
42.3013131313,-70.9948484848,-17.9419679799
42.3013131313,-70.9927272727,-18.3375048939
42.3013131313,-70.9906060606,-18.6626827086
42.3013131313,-70.9884848485,-18.9263768227
42.3013131313,-70.9863636364,-19.1373503867
42.3013131313,-70.9842424242,-19.3039131533
42.3013131313,-70.9821212121,-19.433692907
42.3013131313,-70.98,-19.5335000667
42.3027272727,-71.19,-19.5202360598
42.3027272727,-71.1878787879,-19.5159235223
42.3027272727,-71.1857575758,-19.5046258301
42.3027272727,-71.1836363636,-19.480727664
42.3027272727,-71.1815151515,-19.4425374611
42.3027272727,-71.1793939394,-19.3866294157
42.3027272727,-71.1772727273,-19.3092797405
42.3027272727,-71.1751515152,-19.2059424222
42.3027272727,-71.173030303,-19.0705830273
42.3027272727,-71.1709090909,-18.8950762243
42.3027272727,-71.1687878788,-18.6688621873
42.3027272727,-71.1666666667,-18.3789857854
42.3027272727,-71.1645454545,-18.0105481702
42.3027272727,-71.1624242424,-17.5475254763
42.3027272727,-71.1603030303,-16.9738793887
42.3027272727,-71.1581818182,-16.2748966373
42.3027272727,-71.1560606061,-15.4387218599
42.3027272727,-71.1539393939,-14.4580547139
42.3027272727,-71.1518181818,-13.331941897
42.3027272727,-71.1496969697,-12.0675061593
42.3027272727,-71.1475757576,-10.6813436124
42.3027272727,-71.1454545455,-9.20023572938
42.3027272727,-71.1433333333,-7.66081875758
42.3027272727,-71.1412121212,-6.10797105194
42.3027272727,-71.1390909091,-4.5919148815
42.3027272727,-71.136969697,-3.16431467919
42.3027272727,-71.1348484848,-1.87385955277
42.3027272727,-71.1327272727,-0.761811117917
42.3027272727,-71.1306060606,0.142246619027
42.3027272727,-71.1284848485,0.824481145256
42.3027272727,-71.1263636364,1.29055410088
42.3027272727,-71.1242424242,1.56804955164
42.3027272727,-71.1221212121,1.70602036878
42.3027272727,-71.12,1.77103911629
42.3027272727,-71.1178787879,1.84040395568
42.3027272727,-71.1157575758,1.99189394731
42.3027272727,-71.1136363636,2.28872157756
42.3027272727,-71.1115151515,2.76441072012
42.3027272727,-71.1093939394,3.27742993814
42.3027272727,-71.1072727273,3.18093296573
42.3027272727,-71.1051515152,3.27425952049
42.3027272727,-71.103030303,3.56402630873
42.3027272727,-71.1009090909,4.03769104166
42.3027272727,-71.0987878788,4.67626297985
42.3027272727,-71.0966666667,5.4626752186
42.3027272727,-71.0945454545,6.383598275
42.3027272727,-71.0924242424,7.424608822
42.3027272727,-71.0903030303,8.10519470594
42.3027272727,-71.0881818182,8.76459019043
42.3027272727,-71.0860606061,9.51226269793
42.3027272727,-71.0839393939,10.2809660581
42.3027272727,-71.0818181818,10.9968444362
42.3027272727,-71.0796969697,10.6878054053
42.3027272727,-71.0775757576,9.61914715803
42.3027272727,-71.0754545455,8.59138563901
42.3027272727,-71.0733333333,7.65911661166
42.3027272727,-71.0712121212,6.86565905477
42.3027272727,-71.0690909091,6.23638285265
42.3027272727,-71.066969697,5.77454468633
42.3027272727,-71.0648484848,5.45886521016
42.3027272727,-71.0627272727,5.2444075609
42.3027272727,-71.0606060606,5.06934272492
42.3027272727,-71.0584848485,4.86668932575
42.3027272727,-71.0563636364,4.57502678408
42.3027272727,-71.0542424242,4.06869489273
42.3027272727,-71.0521212121,2.87632760898
42.3027272727,-71.05,1.8075567377
42.3027272727,-71.0478787879,0.902309783315
42.3027272727,-71.0457575758,0.179659564052
42.3027272727,-71.0436363636,-0.366212010148
42.3027272727,-71.0415151515,-0.765256005
42.3027272727,-71.0393939394,-1.06532967
42.3027272727,-71.0372727273,-1.32291504216
42.3027272727,-71.0351515152,-1.59398420308
42.3027272727,-71.033030303,-1.92711759345
42.3027272727,-71.0309090909,-2.3594820803
42.3027272727,-71.0287878788,-2.91524791726
42.3027272727,-71.0266666667,-3.60565424537
42.3027272727,-71.0245454545,-4.43002778917
42.3027272727,-71.0224242424,-5.37732899013
42.3027272727,-71.0203030303,-6.42803540359
42.3027272727,-71.0181818182,-7.55629297086
42.3027272727,-71.0160606061,-8.73227884365
42.3027272727,-71.0139393939,-9.92466700023
42.3027272727,-71.0118181818,-11.1030185172
42.3027272727,-71.0096969697,-12.239875857
42.3027272727,-71.0075757576,-13.3123541334
42.3027272727,-71.0054545455,-14.3030960072
42.3027272727,-71.0033333333,-15.2005673579
42.3027272727,-71.0012121212,-15.998779709
42.3027272727,-70.9990909091,-16.6965986259
42.3027272727,-70.996969697,-17.2968203403
42.3027272727,-70.9948484848,-17.8051784795
42.3027272727,-70.9927272727,-18.2293983839
42.3027272727,-70.9906060606,-18.5783682268
42.3027272727,-70.9884848485,-18.8614570111
42.3027272727,-70.9863636364,-19.0879837337
42.3027272727,-70.9842424242,-19.2668278093
42.3027272727,-70.9821212121,-19.4061642374
42.3027272727,-70.98,-19.5133044506
42.3041414141,-71.19,-19.3576261185
42.3041414141,-71.1878787879,-19.3546669659
42.3041414141,-71.1857575758,-19.3441789672
42.3041414141,-71.1836363636,-19.3229477238
42.3041414141,-71.1815151515,-19.2862664605
42.3041414141,-71.1793939394,-19.227135825
42.3041414141,-71.1772727273,-19.1456447547
42.3041414141,-71.1751515152,-19.0380498581
42.3041414141,-71.173030303,-18.8988645243
42.3041414141,-71.1709090909,-18.7198965751
42.3041414141,-71.1687878788,-18.4897030027
42.3041414141,-71.1666666667,-18.193658807
42.3041414141,-71.1645454545,-17.8146676328
42.3041414141,-71.1624242424,-17.3343997176
42.3041414141,-71.1603030303,-16.7348760892
42.3041414141,-71.1581818182,-16.0002312897
42.3041414141,-71.1560606061,-15.1185434427
42.3041414141,-71.1539393939,-14.0836658144
42.3041414141,-71.1518181818,-12.8969863371
42.3041414141,-71.1496969697,-11.5689736427
42.3041414141,-71.1475757576,-10.1202717544
42.3041414141,-71.1454545455,-8.58203793869
42.3041414141,-71.1433333333,-6.99523667999
42.3041414141,-71.1412121212,-5.40873606522
42.3041414141,-71.1390909091,-3.87627708386
42.3041414141,-71.136969697,-2.45261647491
42.3041414141,-71.1348484848,-1.18925615512
42.3041414141,-71.1327272727,-0.130070070377
42.3041414141,-71.1306060606,0.693144367036
42.3041414141,-71.1284848485,1.26536844059
42.3041414141,-71.1263636364,1.59319528075
42.3041414141,-71.1242424242,1.70873974584
42.3041414141,-71.1221212121,1.67082999197
42.3041414141,-71.12,1.56220069094
42.3041414141,-71.1178787879,1.48217705884
42.3041414141,-71.1157575758,1.53343244007
42.3041414141,-71.1136363636,1.80194805445
42.3041414141,-71.1115151515,2.33632592124
42.3041414141,-71.1093939394,2.77330336447
42.3041414141,-71.1072727273,2.66126016325
42.3041414141,-71.1051515152,2.81145840987
42.3041414141,-71.103030303,3.22610774135
42.3041414141,-71.1009090909,3.88616798778
42.3041414141,-71.0987878788,4.76549416865
42.3041414141,-71.0966666667,5.84014247346
42.3041414141,-71.0945454545,7.0902085969
42.3041414141,-71.0924242424,8.09275584052
42.3041414141,-71.0903030303,8.82393823788
42.3041414141,-71.0881818182,9.73858762725
42.3041414141,-71.0860606061,10.7742886368
42.3041414141,-71.0839393939,11.8503393331
42.3041414141,-71.0818181818,12.8767676789
42.3041414141,-71.0796969697,12.393668337
42.3041414141,-71.0775757576,11.0215853659
42.3041414141,-71.0754545455,9.72949261658
42.3041414141,-71.0733333333,8.58090377904
